source,title,price_lkr,price_raw,location,district,property_type,ad_type,bedrooms,bathrooms,land_size_perches,floor_area_sqft,description,url,scraped_at
ikman.lk,Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/apartment-for-sale-in-kaduwela-for-sale-colombo-8,2026-02-21T16:34:11.512311
ikman.lk,Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/apartment-for-sale-in-kaduwela-for-sale-colombo-9,2026-02-21T16:34:11.512311
ikman.lk,The Heights - 03 Bedroom Apartment for Sale in Colombo 05 (A5159),60000000.0,"Rs 60,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/the-heights-03-bedroom-apartment-for-sale-in-colombo-05-a5159-for-sale-colombo-2,2026-02-21T16:34:11.512311
ikman.lk,Modern Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/modern-apartment-for-sale-in-kaduwela-for-sale-colombo-3,2026-02-21T16:34:11.512311
ikman.lk,Brand New Luxurious Apartment for Sale Dehiwela,55500000.0,"Rs 55,500,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/brand-new-luxurious-apartment-for-sale-dehiwela-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/apartment-for-sale-in-kaduwela-for-sale-colombo-7,2026-02-21T16:34:14.027980
ikman.lk,Modern Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/modern-apartment-for-sale-in-kaduwela-for-sale-colombo-4,2026-02-21T16:34:14.027980
ikman.lk,Wattala 3 Bedroom Apartment for sale,45000000.0,"Rs 45,000,000",Gampaha,Gampaha,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/wattala-3-bedroom-apartment-for-sale-for-sale-gampaha,2026-02-21T16:34:14.027980
ikman.lk,Apartment for Sale - Prime Barnes Colombo 7,95000000.0,"Rs 95,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-prime-barnes-colombo-7-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Luxury Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/luxury-apartment-for-sale-in-kaduwela-for-sale-colombo-2,2026-02-21T16:34:14.027980
ikman.lk,"Apartment for Sale in Emerald Towers, Nugegoda | SA01554",58000000.0,"Rs 58,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-in-emerald-towers-nugegoda-sa01554-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Luxury 3 BR Apartment Sale -In Colombo 5,58000000.0,"Rs 58,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/luxury-3-br-apartment-sale-in-colombo-5-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Apartment -In Wellawatte,37000000.0,"Rs 37,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/apartment-in-wellawatte-for-sale-colombo-13,2026-02-21T16:34:14.027980
ikman.lk,Apartment For Sale In Vivekananda Road Wellawatta Colombo 06,60000000.0,"Rs 60,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/apartment-for-sale-in-vivekananda-road-wellawatta-colombo-06-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Apartment - 3BR In Wellawatte,58000000.0,"Rs 58,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/apartment-3br-in-wellawatte-for-sale-colombo-9,2026-02-21T16:34:14.027980
ikman.lk,Apartment for Sale in One Galle Face,320000000.0,"Rs 320,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-in-one-galle-face-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Apartment for Sale in Colombo 02 - On320 Residencies,120000000.0,"Rs 120,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-in-colombo-02-on320-residencies-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,BRAND NEW DIRECT PADDY VIEW FACING 3BR ARIYANA RESORT APARTMENT FOR SALE,32500000.0,"Rs 32,500,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/brand-new-direct-paddy-view-facing-3br-ariyana-resort-apartment-for-sale-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,"Luxury Apartment For Sale In Colombo - 03, 606 The Address",90000000.0,"Rs 90,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/luxury-apartment-for-sale-in-colombo-03-606-the-address-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,The Residencies - 02BR Brand New Apartment For Sale (NK107314),53000000.0,"Rs 53,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/the-residencies-02br-brand-new-apartment-for-sale-nk107314-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Dehiwala Paramount Residency - Furnished Apartment for Sale- A15733,48000000.0,"Rs 48,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/dehiwala-paramount-residency-furnished-apartment-for-sale-a15733-for-sale-colombo-4,2026-02-21T16:34:14.027980
ikman.lk,Flat House for Sale in Colombo 10,11000000.0,"Rs 11,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/flat-house-for-sale-in-colombo-10-for-sale-colombo-97,2026-02-21T16:34:14.027980
ikman.lk,Colombo 06 03 Rooms Unfurnished Apartment for Sale - A48886,60000000.0,"Rs 60,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/colombo-06-03-rooms-unfurnished-apartment-for-sale-a48886-for-sale-colombo-1,2026-02-21T16:34:14.027980
ikman.lk,2-Bedroom Luxury Suite for Sale at Cinnamon Life â Fully Furnished,182000000.0,"Rs 182,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/2-bedroom-luxury-suite-for-sale-at-cinnamon-life-fully-furnished-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Sea View Apartment for Sale in Colombo 06 (C7-9312),60000000.0,"Rs 60,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/sea-view-apartment-for-sale-in-colombo-06-c7-9312-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,3 Bedroom Apartment for SALE in Fiero by Prime Residencies (C7-9310),44000000.0,"Rs 44,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/3-bedroom-apartment-for-sale-in-fiero-by-prime-residencies-c7-9310-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,(DA328) Brand New Apartment For Sale in Kottawa,30000000.0,"Rs 30,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/da328-brand-new-apartment-for-sale-in-kottawa-for-sale-colombo-25,2026-02-21T16:34:14.027980
ikman.lk,Altair - 03BR Luxury Apartment For Rent (NK107312),1227000.0,"Rs 1,227,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/altair-03br-luxury-apartment-for-rent-nk107312-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,3 Bedroom Fully Furnished apartment -Close to Admin City Battaramulla,35000000.0,"Rs 35,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/3-bedroom-fully-furnished-apartment-close-to-admin-city-battaramulla-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Colombo 5 Luxury Semi Furnished Apartment For Sale,52000000.0,"Rs 52,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/colombo-5-luxury-semi-furnished-apartment-for-sale-for-sale-colombo,2026-02-21T16:34:14.027980
ikman.lk,Shangri La - Furnished Apartment for Sale A33789,375000000.0,"Rs 375,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/shangri-la-furnished-apartment-for-sale-a33789-for-sale-colombo-21,2026-02-21T16:34:19.799826
ikman.lk,Altair - Apartment for sale in Colomo 2,175000000.0,"Rs 175,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/altair-apartment-for-sale-in-colomo-2-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,"Furnished 2BR Apartment for Sale - Mercs Residencies, Nugegoda (PHB288)",30000000.0,"Rs 30,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/furnished-2br-apartment-for-sale-mercs-residencies-nugegoda-phb288-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,(DA1066) Furnished 3BR Apartment for Sale in Luxe Highway Kottawa,42000000.0,"Rs 42,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/da1066-furnished-3br-apartment-for-sale-in-luxe-highway-kottawa-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Luxury apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,1,1,,,"Bedrooms: 1, Bathrooms: 1",https://ikman.lk/en/ad/luxury-apartment-for-sale-in-kaduwela-for-sale-colombo-1,2026-02-21T16:34:19.799826
ikman.lk,Modern Apartment for sale in Kaduwela,29000000.0,"Rs 29,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/modern-apartment-for-sale-in-kaduwela-for-sale-colombo-2,2026-02-21T16:34:19.799826
ikman.lk,"Super Luxury Apartment For Sale In Colombo - 03, 606 The Address",97000000.0,"Rs 97,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/super-luxury-apartment-for-sale-in-colombo-03-606-the-address-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Luxury Apartment For Sale in Colombo 3,70000000.0,"Rs 70,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/luxury-apartment-for-sale-in-colombo-3-for-sale-colombo-23,2026-02-21T16:34:19.799826
ikman.lk,Furnished Apartment for Sale at Trizen in Colombo 02 [AS 04],72000000.0,"Rs 72,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/furnished-apartment-for-sale-at-trizen-in-colombo-02-as-04-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Colombo 06 Boswell Residence - Unfurnished Apartment for Sale A36284,47000000.0,"Rs 47,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/colombo-06-boswell-residence-unfurnished-apartment-for-sale-a36284-for-sale-colombo-2,2026-02-21T16:34:19.799826
ikman.lk,Colombo 05 Spathodea Residencies Furnished Apartment for Sale - A44595,110000000.0,"Rs 110,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/colombo-05-spathodea-residencies-furnished-apartment-for-sale-a44595-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Fully Furnished Apartment For Sale In Dehiwala,45000000.0,"Rs 45,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/fully-furnished-apartment-for-sale-in-dehiwala-for-sale-colombo-4,2026-02-21T16:34:19.799826
ikman.lk,121 Residencies - Furnished Apartment for Sale A49925,160000000.0,"Rs 160,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/121-residencies-furnished-apartment-for-sale-a49925-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Sandy Croft - 03 Bedroom Apartment for Sale in Colombo 05 (A3140),115000000.0,"Rs 115,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,4,,,"Bedrooms: 3, Bathrooms: 4",https://ikman.lk/en/ad/sandy-croft-03-bedroom-apartment-for-sale-in-colombo-05-a3140-for-sale-colombo-3,2026-02-21T16:34:19.799826
ikman.lk,Park Heights - 04 Bedroom Duplex Apartment for Sale (A5058),188000000.0,"Rs 188,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/park-heights-04-bedroom-duplex-apartment-for-sale-a5058-for-sale-colombo-2,2026-02-21T16:34:19.799826
ikman.lk,Prive Residence Unfurnished Apartment for Sale - A44193,110000000.0,"Rs 110,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/prive-residence-unfurnished-apartment-for-sale-a44193-for-sale-colombo-2,2026-02-21T16:34:19.799826
ikman.lk,Havelock City - 01 Bedroom Apartment for Sale in Colombo 05 (A3141),73000000.0,"Rs 73,000,000",Colombo,Colombo,Apartments For Sale,for_sale,1,1,,,"Bedrooms: 1, Bathrooms: 1",https://ikman.lk/en/ad/havelock-city-01-bedroom-apartment-for-sale-in-colombo-05-a3141-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Dehiwala 43 By The Sea - Unfurnished Apartment for Sale A48577,75000000.0,"Rs 75,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/dehiwala-43-by-the-sea-unfurnished-apartment-for-sale-a48577-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Havelock City - 02 Bedroom Apartment for Sale in Colombo 05 (A5003)-SOLD,100000000.0,"Rs 100,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/havelock-city-02-bedroom-apartment-for-sale-in-colombo-05-a5003-sold-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Luxury Apartment for Sale in Colombo 5 (SA 4048),160000000.0,"Rs 160,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/luxury-apartment-for-sale-in-colombo-5-sa-4048-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Blue Ocean - 03 Bedroom Apartment for Sale in Colombo 05 (A3034),55000000.0,"Rs 55,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/blue-ocean-03-bedroom-apartment-for-sale-in-colombo-05-a3034-for-sale-colombo-12,2026-02-21T16:34:19.799826
ikman.lk,Luxury Apartment for Sale in Dehiwala (SA 4050),55000000.0,"Rs 55,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/luxury-apartment-for-sale-in-dehiwala-sa-4050-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,Apartment for Sale in Colombo 4 (DK118),39000000.0,"Rs 39,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/apartment-for-sale-in-colombo-4-dk118-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,The Heights - 03 Bedroom Apartment for Sale in Colombo 05 (A2007)-SOLD,130000000.0,"Rs 130,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/the-heights-03-bedroom-apartment-for-sale-in-colombo-05-a2007-sold-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,2 BR Cinnamon Life Residence Tower For Sale in Colombo 02,139000000.0,"Rs 139,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/2-br-cinnamon-life-residence-tower-for-sale-in-colombo-02-for-sale-colombo,2026-02-21T16:34:19.799826
ikman.lk,(NA376) 2Br Apartment for Sale in Asian Courts Bambalapitiya,33000000.0,"Rs 33,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/na376-2br-apartment-for-sale-in-asian-courts-bambalapitiya-for-sale-colombo-3,2026-02-21T16:34:19.799826
ikman.lk,Modern 2-Bedroom Luxury Apartment for Sale Kotte,65000000.0,"Rs 65,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/discover-luxury-living-at-residencies-kotte-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Rajagiriya Iconic Galaxy Elegant Apartment For Sale in Best View.,65000000.0,"Rs 65,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/rajagiriya-iconic-galaxy-elegant-apartment-for-sale-in-best-view-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,(NA443) 3BR Apartment for Sale in Ascon Colombo 9,40000000.0,"Rs 40,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/na443-3br-apartment-for-sale-in-ascon-colombo-9-for-sale-colombo-6,2026-02-21T16:34:23.180678
ikman.lk,Luxury apartments for Sale in Colombo 03 - 606 The Address,169000000.0,"Rs 169,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/luxury-apartments-for-sale-in-colombo-03-606-the-address-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Apartment for Sale in Colombo 4 - Melbourne avenue,160000000.0,"Rs 160,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-in-colombo-4-melbourne-avenue-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Rajagiriya Iconic Galaxy 3BR Apartment For Sale,74000000.0,"Rs 74,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/rajagiriya-iconic-galaxy-3br-apartment-for-sale-for-sale-colombo-2,2026-02-21T16:34:23.180678
ikman.lk,B/New Luxury 3BR Apartments for Sale Battaramulla Fairway Urban Homes,43000000.0,"Rs 43,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/b-new-luxury-3br-apartments-for-sale-battaramulla-fairway-urban-homes-for-sale-colombo-26,2026-02-21T16:34:23.180678
ikman.lk,Fully Furnished Apartment For Sale In Dehiwala,49000000.0,"Rs 49,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/fully-furnished-apartment-for-sale-in-dehiwala-for-sale-colombo-3,2026-02-21T16:34:23.180678
ikman.lk,Capital Heights Rajagiriya Elegant Higher Floor Apartment For Sale,103000000.0,"Rs 103,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/capital-heights-rajagiriya-elegant-higher-floor-apartment-for-sale-for-sale-colombo-16,2026-02-21T16:34:23.180678
ikman.lk,2 BR SEMI FURNISHED APARTMENT FOR SALE IN GREEN VALLEY RESIDENCIES,15500000.0,"Rs 15,500,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/2-br-semi-furnished-apartment-for-sale-in-green-valley-residencies-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,"Furnished Apartment for Sale in Astoria Court, Colombo 06 (C7-9302)",55000000.0,"Rs 55,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/furnished-apartment-for-sale-in-astoria-court-colombo-06-c7-9302-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,"Apartment for Sale in Skyline Apartment, Colombo 6 (C7-9300)",75000000.0,"Rs 75,000,000",Colombo,Colombo,Apartments For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/apartment-for-sale-in-skyline-apartment-colombo-6-c7-9300-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,"Brand New Apartment for sale in 606 The Address, Colombo 03 (C7-9292)",98000000.0,"Rs 98,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/brand-new-apartment-for-sale-in-606-the-address-colombo-03-c7-9292-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,CANTEBURY GOLF 2 BR F/F APARTMENT FOR SALE,36500000.0,"Rs 36,500,000",Colombo,Colombo,Apartments For Sale,for_sale,2,3,,,"Bedrooms: 2, Bathrooms: 3",https://ikman.lk/en/ad/cantebury-golf-2-br-f-f-apartment-for-sale-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,"Apartment for Sale in Iconic Galaxy, Rajagiriya (C7-9295)",85000000.0,"Rs 85,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-in-iconic-galaxy-rajagiriya-c7-9295-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,CANTEBURY GOLF 8TH FLOOR 2 BR STUDIO TYPE APARTMENT FOR SALE PILIYANDALA,25500000.0,"Rs 25,500,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/cantebury-golf-8th-floor-2-br-studio-type-apartment-for-sale-piliyandala-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Luxury 3 Bedroom apartment for sale at Trillium Apartments (C7-9291),85000000.0,"Rs 85,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/luxury-3-bedroom-apartment-for-sale-at-trillium-apartments-c7-9291-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,3 BR CANTEBURY GARDEN VIEW APARTMENT FOR SALE IN GOLF VILLAGE,29500000.0,"Rs 29,500,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/3-br-cantebury-garden-view-apartment-for-sale-in-golf-village-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Marina Square - 02 Bedroom Apartment for Sale in Colombo 15 (A5618),65000000.0,"Rs 65,000,000",Colombo,Colombo,Apartments For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/marina-square-02-bedroom-apartment-for-sale-in-colombo-15-a5618-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Sea Breeze - 03 Bedroom Apartment for Sale in Colombo 06 (A5611),51000000.0,"Rs 51,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/sea-breeze-03-bedroom-apartment-for-sale-in-colombo-06-a5611-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,Fully Furnished Apartment for Sale in Templers Road (C7-9097),46000000.0,"Rs 46,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/fully-furnished-apartment-for-sale-in-templers-road-c7-9097-for-sale-colombo-3,2026-02-21T16:34:23.180678
ikman.lk,3 Bedroom Apartment for Sale in Marriott Residencies (C7-9094),55000000.0,"Rs 55,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/3-bedroom-apartment-for-sale-in-marriott-residencies-c7-9094-for-sale-colombo-1,2026-02-21T16:34:23.180678
ikman.lk,Apartment For Sale Talawatugoda,34000000.0,"Rs 34,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/apartment-for-sale-talawatugoda-for-sale-colombo-1,2026-02-21T16:34:23.180678
ikman.lk,"Apartment for Sale in Land Maark Court, Colombo 06 (C7-9093)",42000000.0,"Rs 42,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/apartment-for-sale-in-land-maark-court-colombo-06-c7-9093-for-sale-colombo,2026-02-21T16:34:23.180678
ikman.lk,"3 Bedroom Apartment for Sale in Station Court, Colombo 06 (C7-9092)",37000000.0,"Rs 37,000,000",Colombo,Colombo,Apartments For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/3-bedroom-apartment-for-sale-in-station-court-colombo-06-c7-9092-for-sale-colombo-1,2026-02-21T16:34:23.180678
